order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit
CA-2021-108988,2021-09-10,2021-09-14,Same Day,C108988,Customer 8988,Corporate,United States,Philadelphia,Pennsylvania,19104,East,P108988,Technology,Machines,Printer,850.35,10,0.3,243.5
CA-2019-108989,2019-05-23,2019-05-24,Second Class,C108989,Customer 8989,Corporate,United States,Seattle,Washington,98101,West,P108989,Technology,Phones,Smartphone,1850.97,2,0.1,251.82
CA-2022-108990,2022-06-27,2022-06-29,Standard Class,C108990,Customer 8990,Corporate,United States,Philadelphia,Pennsylvania,19104,East,P108990,Office Supplies,Storage,Storage Box,933.65,5,0.2,264.57
CA-2021-108991,2021-04-27,2021-05-02,Second Class,C108991,Customer 8991,Consumer,United States,Seattle,Washington,98101,West,P108991,Office Supplies,Binders,Binder,1823.95,10,0.1,443.46
CA-2021-108992,2021-02-24,2021-02-28,Second Class,C108992,Customer 8992,Home Office,United States,Seattle,Washington,98101,West,P108992,Furniture,Chairs,Office Chair,1638.51,4,0.2,253.26
CA-2019-108993,2019-05-09,2019-05-15,Standard Class,C108993,Customer 8993,Home Office,United States,Philadelphia,Pennsylvania,19104,East,P108993,Office Supplies,Storage,Storage Box,256.82,10,0.2,72.14
CA-2021-108994,2021-12-03,2021-12-04,Second Class,C108994,Customer 8994,Home Office,United States,Chicago,Illinois,60601,Central,P108994,Office Supplies,Paper,Copy Paper,1390.93,2,0.3,-12.43
CA-2019-108995,2019-06-09,2019-06-11,Second Class,C108995,Customer 8995,Consumer,United States,Philadelphia,Pennsylvania,19104,East,P108995,Office Supplies,Paper,Copy Paper,756.07,8,0.2,76.88
CA-2022-108996,2022-04-26,2022-05-02,First Class,C108996,Customer 8996,Home Office,United States,Philadelphia,Pennsylvania,19104,East,P108996,Furniture,Chairs,Office Chair,1226.61,9,0.2,249.01
CA-2020-108997,2020-06-07,2020-06-12,Second Class,C108997,Customer 8997,Consumer,United States,New York,New York,10001,East,P108997,Furniture,Chairs,Office Chair,1087.64,4,0.3,288.52
CA-2019-108998,2019-01-12,2019-01-18,Standard Class,C108998,Customer 8998,Consumer,United States,Los Angeles,California,90001,West,P108998,Office Supplies,Binders,Binder,695.43,5,0.1,23.74
CA-2020-108999,2020-10-12,2020-10-15,Standard Class,C108999,Customer 8999,Home Office,United States,New York,New York,10001,East,P108999,Furniture,Bookcases,Bookcase,1497.5,9,0.0,95.21
CA-2021-109000,2021-10-25,2021-10-27,Same Day,C109000,Customer 9000,Corporate,United States,Chicago,Illinois,60601,Central,P109000,Furniture,Tables,Conference Table,513.43,8,0.2,118.44
CA-2022-109001,2022-02-15,2022-02-19,Same Day,C109001,Customer 9001,Corporate,United States,Philadelphia,Pennsylvania,19104,East,P109001,Technology,Machines,Printer,1151.66,10,0.1,346.41
CA-2019-109002,2019-12-09,2019-12-13,Standard Class,C109002,Customer 9002,Home Office,United States,Houston,Texas,77001,Central,P109002,Furniture,Bookcases,Bookcase,708.43,7,0.3,179.21
CA-2020-109003,2020-07-08,2020-07-09,Second Class,C109003,Customer 9003,Corporate,United States,Seattle,Washington,98101,West,P109003,Office Supplies,Paper,Copy Paper,1676.09,4,0.0,224.82
CA-2020-109004,2020-04-03,2020-04-04,Standard Class,C109004,Customer 9004,Home Office,United States,Los Angeles,California,90001,West,P109004,Technology,Accessories,Mouse,584.04,8,0.3,160.66
CA-2022-109005,2022-08-31,2022-09-06,First Class,C109005,Customer 9005,Corporate,United States,New York,New York,10001,East,P109005,Furniture,Bookcases,Bookcase,115.26,4,0.3,24.32
CA-2020-109006,2020-06-07,2020-06-12,Same Day,C109006,Customer 9006,Home Office,United States,Los Angeles,California,90001,West,P109006,Technology,Accessories,Mouse,884.5,3,0.3,173.23
CA-2022-109007,2022-05-27,2022-05-31,Second Class,C109007,Customer 9007,Corporate,United States,Philadelphia,Pennsylvania,19104,East,P109007,Furniture,Bookcases,Bookcase,371.74,10,0.2,55.35
CA-2020-109008,2020-11-01,2020-11-07,First Class,C109008,Customer 9008,Home Office,United States,Houston,Texas,77001,Central,P109008,Technology,Phones,Smartphone,1420.07,2,0.2,383.98
CA-2020-109009,2020-09-21,2020-09-22,First Class,C109009,Customer 9009,Consumer,United States,Philadelphia,Pennsylvania,19104,East,P109009,Technology,Accessories,Mouse,984.92,10,0.1,253.77
CA-2022-109010,2022-10-03,2022-10-09,Same Day,C109010,Customer 9010,Corporate,United States,Los Angeles,California,90001,West,P109010,Office Supplies,Binders,Binder,891.1,4,0.1,123.9
CA-2021-109011,2021-07-15,2021-07-22,Same Day,C109011,Customer 9011,Consumer,United States,Los Angeles,California,90001,West,P109011,Furniture,Chairs,Office Chair,31.21,7,0.0,2.65
CA-2020-109012,2020-10-23,2020-10-24,Second Class,C109012,Customer 9012,Home Office,United States,Houston,Texas,77001,Central,P109012,Technology,Accessories,Mouse,1948.69,4,0.3,-18.61
CA-2020-109013,2020-01-02,2020-01-06,First Class,C109013,Customer 9013,Corporate,United States,Houston,Texas,77001,Central,P109013,Furniture,Chairs,Office Chair,1243.89,5,0.1,146.82
CA-2019-109014,2019-06-06,2019-06-10,First Class,C109014,Customer 9014,Consumer,United States,New York,New York,10001,East,P109014,Furniture,Chairs,Office Chair,852.47,3,0.0,149.94
CA-2020-109015,2020-04-25,2020-04-30,First Class,C109015,Customer 9015,Home Office,United States,Houston,Texas,77001,Central,P109015,Office Supplies,Binders,Binder,1808.04,2,0.1,242.26
CA-2021-109016,2021-10-31,2021-11-06,First Class,C109016,Customer 9016,Consumer,United States,Philadelphia,Pennsylvania,19104,East,P109016,Technology,Accessories,Mouse,1455.34,3,0.0,74.36
CA-2022-109017,2022-09-03,2022-09-05,Same Day,C109017,Customer 9017,Consumer,United States,New York,New York,10001,East,P109017,Office Supplies,Binders,Binder,212.46,2,0.2,31.53
CA-2020-109018,2020-07-21,2020-07-27,Same Day,C109018,Customer 9018,Consumer,United States,Seattle,Washington,98101,West,P109018,Technology,Accessories,Mouse,85.0,8,0.1,20.73
CA-2019-109019,2019-11-19,2019-11-25,Second Class,C109019,Customer 9019,Corporate,United States,Seattle,Washington,98101,West,P109019,Office Supplies,Paper,Copy Paper,418.41,4,0.0,73.62
CA-2021-109020,2021-02-07,2021-02-12,First Class,C109020,Customer 9020,Corporate,United States,Los Angeles,California,90001,West,P109020,Technology,Accessories,Mouse,1951.03,7,0.3,111.64
CA-2020-109021,2020-08-02,2020-08-07,Second Class,C109021,Customer 9021,Consumer,United States,Houston,Texas,77001,Central,P109021,Furniture,Tables,Conference Table,58.82,2,0.0,8.25
CA-2019-109022,2019-08-19,2019-08-25,First Class,C109022,Customer 9022,Consumer,United States,Los Angeles,California,90001,West,P109022,Furniture,Chairs,Office Chair,1453.65,7,0.1,50.7
CA-2022-109023,2022-04-04,2022-04-10,First Class,C109023,Customer 9023,Consumer,United States,Los Angeles,California,90001,West,P109023,Technology,Machines,Printer,209.98,8,0.0,45.64
CA-2020-109024,2020-08-21,2020-08-28,Same Day,C109024,Customer 9024,Corporate,United States,Los Angeles,California,90001,West,P109024,Office Supplies,Binders,Binder,1228.63,6,0.0,237.62
CA-2020-109025,2020-03-03,2020-03-08,Standard Class,C109025,Customer 9025,Corporate,United States,Houston,Texas,77001,Central,P109025,Furniture,Tables,Conference Table,432.32,2,0.1,122.61
CA-2019-109026,2019-01-07,2019-01-09,First Class,C109026,Customer 9026,Consumer,United States,Seattle,Washington,98101,West,P109026,Technology,Phones,Smartphone,382.26,9,0.2,31.53
CA-2022-109027,2022-08-11,2022-08-18,Same Day,C109027,Customer 9027,Corporate,United States,Seattle,Washington,98101,West,P109027,Furniture,Bookcases,Bookcase,50.8,4,0.3,9.82
CA-2022-109028,2022-01-10,2022-01-14,Second Class,C109028,Customer 9028,Corporate,United States,New York,New York,10001,East,P109028,Technology,Machines,Printer,317.77,1,0.0,58.9
CA-2020-109029,2020-09-02,2020-09-04,Same Day,C109029,Customer 9029,Home Office,United States,Houston,Texas,77001,Central,P109029,Office Supplies,Storage,Storage Box,697.28,4,0.1,183.7
CA-2022-109030,2022-05-17,2022-05-24,Second Class,C109030,Customer 9030,Consumer,United States,Chicago,Illinois,60601,Central,P109030,Technology,Accessories,Mouse,1128.8,4,0.1,154.06
CA-2021-109031,2021-07-13,2021-07-14,Standard Class,C109031,Customer 9031,Corporate,United States,Houston,Texas,77001,Central,P109031,Office Supplies,Storage,Storage Box,129.56,3,0.3,28.79
CA-2022-109032,2022-10-25,2022-10-31,Standard Class,C109032,Customer 9032,Consumer,United States,Chicago,Illinois,60601,Central,P109032,Technology,Phones,Smartphone,434.61,10,0.0,151.75
CA-2022-109033,2022-07-10,2022-07-14,Second Class,C109033,Customer 9033,Corporate,United States,Seattle,Washington,98101,West,P109033,Office Supplies,Paper,Copy Paper,620.99,7,0.2,72.42
CA-2020-109034,2020-08-15,2020-08-16,Standard Class,C109034,Customer 9034,Home Office,United States,Chicago,Illinois,60601,Central,P109034,Furniture,Tables,Conference Table,71.06,6,0.3,3.08
CA-2019-109035,2019-07-05,2019-07-06,Second Class,C109035,Customer 9035,Home Office,United States,Chicago,Illinois,60601,Central,P109035,Office Supplies,Paper,Copy Paper,1655.47,8,0.0,577.65
CA-2021-109036,2021-09-27,2021-09-30,Same Day,C109036,Customer 9036,Consumer,United States,Houston,Texas,77001,Central,P109036,Office Supplies,Binders,Binder,573.07,9,0.1,47.95
CA-2020-109037,2020-06-25,2020-06-27,Standard Class,C109037,Customer 9037,Consumer,United States,Chicago,Illinois,60601,Central,P109037,Technology,Accessories,Mouse,1657.43,5,0.3,254.31
CA-2022-109038,2022-07-11,2022-07-18,First Class,C109038,Customer 9038,Consumer,United States,Los Angeles,California,90001,West,P109038,Furniture,Bookcases,Bookcase,469.63,10,0.0,52.19
CA-2021-109039,2021-10-11,2021-10-15,Same Day,C109039,Customer 9039,Corporate,United States,Philadelphia,Pennsylvania,19104,East,P109039,Office Supplies,Binders,Binder,1502.95,3,0.2,303.04
CA-2019-109040,2019-09-09,2019-09-13,Second Class,C109040,Customer 9040,Home Office,United States,Houston,Texas,77001,Central,P109040,Technology,Phones,Smartphone,933.19,10,0.1,102.91
CA-2019-109041,2019-01-29,2019-02-03,Same Day,C109041,Customer 9041,Home Office,United States,Philadelphia,Pennsylvania,19104,East,P109041,Furniture,Bookcases,Bookcase,1690.45,10,0.0,181.57
CA-2020-109042,2020-06-03,2020-06-10,Same Day,C109042,Customer 9042,Home Office,United States,Chicago,Illinois,60601,Central,P109042,Furniture,Bookcases,Bookcase,324.33,3,0.2,32.61
CA-2021-109043,2021-12-26,2021-12-29,Second Class,C109043,Customer 9043,Corporate,United States,Philadelphia,Pennsylvania,19104,East,P109043,Office Supplies,Paper,Copy Paper,1695.34,4,0.2,383.7
CA-2022-109044,2022-01-31,2022-02-04,Same Day,C109044,Customer 9044,Home Office,United States,Seattle,Washington,98101,West,P109044,Furniture,Bookcases,Bookcase,1828.04,2,0.1,486.26
CA-2019-109045,2019-07-21,2019-07-27,First Class,C109045,Customer 9045,Corporate,United States,New York,New York,10001,East,P109045,Furniture,Chairs,Office Chair,1038.52,6,0.0,358.29
CA-2021-109046,2021-10-19,2021-10-24,First Class,C109046,Customer 9046,Home Office,United States,Philadelphia,Pennsylvania,19104,East,P109046,Furniture,Chairs,Office Chair,1604.25,9,0.0,457.77
CA-2019-109047,2019-05-27,2019-06-02,Second Class,C109047,Customer 9047,Home Office,United States,Los Angeles,California,90001,West,P109047,Furniture,Tables,Conference Table,807.66,4,0.2,128.14
CA-2020-109048,2020-08-28,2020-09-02,Second Class,C109048,Customer 9048,Corporate,United States,New York,New York,10001,East,P109048,Technology,Machines,Printer,745.2,7,0.0,76.6
CA-2022-109049,2022-07-10,2022-07-16,Second Class,C109049,Customer 9049,Consumer,United States,New York,New York,10001,East,P109049,Technology,Machines,Printer,1799.77,3,0.2,416.52
CA-2021-109050,2021-07-14,2021-07-17,Same Day,C109050,Customer 9050,Consumer,United States,Chicago,Illinois,60601,Central,P109050,Furniture,Chairs,Office Chair,1468.96,7,0.1,282.87
CA-2021-109051,2021-01-15,2021-01-21,Same Day,C109051,Customer 9051,Corporate,United States,Los Angeles,California,90001,West,P109051,Furniture,Chairs,Office Chair,1913.35,7,0.3,507.13
CA-2021-109052,2021-05-04,2021-05-07,First Class,C109052,Customer 9052,Home Office,United States,New York,New York,10001,East,P109052,Technology,Machines,Printer,1559.53,8,0.1,181.04
CA-2020-109053,2020-09-11,2020-09-14,Same Day,C109053,Customer 9053,Consumer,United States,Houston,Texas,77001,Central,P109053,Furniture,Bookcases,Bookcase,1721.35,4,0.0,440.24
CA-2022-109054,2022-01-27,2022-01-28,Standard Class,C109054,Customer 9054,Home Office,United States,Los Angeles,California,90001,West,P109054,Technology,Machines,Printer,1040.74,7,0.3,78.09
CA-2022-109055,2022-06-17,2022-06-20,Same Day,C109055,Customer 9055,Corporate,United States,Houston,Texas,77001,Central,P109055,Technology,Accessories,Mouse,1963.25,3,0.0,433.2
CA-2019-109056,2019-10-23,2019-10-26,First Class,C109056,Customer 9056,Consumer,United States,New York,New York,10001,East,P109056,Technology,Phones,Smartphone,866.56,7,0.3,182.32
CA-2021-109057,2021-11-18,2021-11-24,Same Day,C109057,Customer 9057,Consumer,United States,Seattle,Washington,98101,West,P109057,Furniture,Chairs,Office Chair,307.35,1,0.2,60.4
CA-2021-109058,2021-06-04,2021-06-09,First Class,C109058,Customer 9058,Consumer,United States,New York,New York,10001,East,P109058,Office Supplies,Binders,Binder,1054.15,5,0.0,215.84
CA-2022-109059,2022-12-15,2022-12-17,Same Day,C109059,Customer 9059,Corporate,United States,Philadelphia,Pennsylvania,19104,East,P109059,Furniture,Bookcases,Bookcase,136.57,9,0.1,38.54
CA-2020-109060,2020-01-02,2020-01-09,Second Class,C109060,Customer 9060,Corporate,United States,Seattle,Washington,98101,West,P109060,Technology,Accessories,Mouse,1134.03,8,0.2,161.88
CA-2021-109061,2021-08-02,2021-08-06,Second Class,C109061,Customer 9061,Consumer,United States,New York,New York,10001,East,P109061,Office Supplies,Storage,Storage Box,116.66,6,0.0,21.96
CA-2019-109062,2019-05-03,2019-05-05,Second Class,C109062,Customer 9062,Consumer,United States,New York,New York,10001,East,P109062,Office Supplies,Binders,Binder,1903.34,1,0.0,141.97
CA-2019-109063,2019-12-02,2019-12-03,Second Class,C109063,Customer 9063,Corporate,United States,Houston,Texas,77001,Central,P109063,Furniture,Tables,Conference Table,896.97,2,0.2,132.2
CA-2022-109064,2022-01-17,2022-01-24,Second Class,C109064,Customer 9064,Consumer,United States,Los Angeles,California,90001,West,P109064,Furniture,Bookcases,Bookcase,62.83,3,0.1,7.53
CA-2021-109065,2021-09-07,2021-09-12,Second Class,C109065,Customer 9065,Home Office,United States,Philadelphia,Pennsylvania,19104,East,P109065,Furniture,Tables,Conference Table,1379.8,7,0.0,415.26
CA-2020-109066,2020-06-23,2020-06-30,First Class,C109066,Customer 9066,Consumer,United States,Philadelphia,Pennsylvania,19104,East,P109066,Furniture,Bookcases,Bookcase,1784.66,6,0.3,-11.21
CA-2022-109067,2022-06-15,2022-06-22,Same Day,C109067,Customer 9067,Home Office,United States,Philadelphia,Pennsylvania,19104,East,P109067,Office Supplies,Storage,Storage Box,1137.84,6,0.3,39.19
CA-2022-109068,2022-12-29,2023-01-03,Second Class,C109068,Customer 9068,Consumer,United States,Houston,Texas,77001,Central,P109068,Furniture,Tables,Conference Table,284.59,1,0.2,84.71
CA-2020-109069,2020-12-20,2020-12-23,Same Day,C109069,Customer 9069,Home Office,United States,Houston,Texas,77001,Central,P109069,Office Supplies,Binders,Binder,1795.19,9,0.3,54.54
CA-2022-109070,2022-12-16,2022-12-23,Same Day,C109070,Customer 9070,Home Office,United States,Los Angeles,California,90001,West,P109070,Furniture,Bookcases,Bookcase,786.6,3,0.2,74.92
CA-2022-109071,2022-05-19,2022-05-22,Second Class,C109071,Customer 9071,Home Office,United States,New York,New York,10001,East,P109071,Technology,Phones,Smartphone,454.83,9,0.1,114.3
CA-2019-109072,2019-01-24,2019-01-29,Second Class,C109072,Customer 9072,Home Office,United States,Los Angeles,California,90001,West,P109072,Furniture,Tables,Conference Table,1292.29,2,0.2,177.21
CA-2021-109073,2021-08-07,2021-08-13,Standard Class,C109073,Customer 9073,Consumer,United States,Chicago,Illinois,60601,Central,P109073,Office Supplies,Binders,Binder,1653.53,10,0.2,221.93
CA-2020-109074,2020-01-29,2020-02-04,First Class,C109074,Customer 9074,Home Office,United States,New York,New York,10001,East,P109074,Technology,Accessories,Mouse,1857.91,2,0.3,198.04
CA-2019-109075,2019-02-26,2019-02-28,Same Day,C109075,Customer 9075,Home Office,United States,New York,New York,10001,East,P109075,Furniture,Chairs,Office Chair,1247.11,6,0.1,332.45
CA-2019-109076,2019-08-29,2019-09-05,Standard Class,C109076,Customer 9076,Home Office,United States,Houston,Texas,77001,Central,P109076,Office Supplies,Paper,Copy Paper,1996.81,1,0.0,292.5
CA-2020-109077,2020-04-26,2020-05-03,Second Class,C109077,Customer 9077,Corporate,United States,Chicago,Illinois,60601,Central,P109077,Office Supplies,Binders,Binder,1985.23,5,0.0,494.0
CA-2021-109078,2021-08-18,2021-08-24,First Class,C109078,Customer 9078,Home Office,United States,Philadelphia,Pennsylvania,19104,East,P109078,Furniture,Tables,Conference Table,1368.04,3,0.3,57.77
CA-2020-109079,2020-04-13,2020-04-18,First Class,C109079,Customer 9079,Home Office,United States,New York,New York,10001,East,P109079,Office Supplies,Binders,Binder,414.37,7,0.3,1.85
CA-2021-109080,2021-10-17,2021-10-20,Same Day,C109080,Customer 9080,Corporate,United States,Seattle,Washington,98101,West,P109080,Technology,Machines,Printer,1597.68,2,0.3,300.72
CA-2022-109081,2022-07-06,2022-07-12,Second Class,C109081,Customer 9081,Home Office,United States,Chicago,Illinois,60601,Central,P109081,Technology,Phones,Smartphone,414.09,2,0.2,64.67
CA-2019-109082,2019-03-21,2019-03-26,Second Class,C109082,Customer 9082,Consumer,United States,Philadelphia,Pennsylvania,19104,East,P109082,Office Supplies,Binders,Binder,1684.81,10,0.0,560.84
CA-2022-109083,2022-02-24,2022-03-02,Same Day,C109083,Customer 9083,Consumer,United States,New York,New York,10001,East,P109083,Technology,Phones,Smartphone,1506.47,7,0.3,28.49
